CollectionNumber,Locality_Code,DBH,X_coordinate,Y_coordinate,CutdownDate,GrowthForm,TrunkHeight,CrownHeight,CrownWidth,MatureLeafTotalWeight,YoungLeafTotalWeight,X.Carbon,X.Nitrogen,auto.BYHAND,WholeTreeMatureLeafArea,WholeTreeYoungLeafArea,MatureLeafSampleAreaBeforeHerbivory,MatureLeafSampleAreaAfterHerbivory,YoungLeafSampleAreaBeforeHerbivory,YoungLeafSampleAreaAfterHerbivory,MatureLeafSampleWetWeight,YoungLeafSampleWetWeight,comments,exudate.absent,exudate.white,exudate.cream,exudate.yellow,exudate.orange,exudate.red,exudate.black,exudate.colorless,OLD.NumberOfCaterpillarsDB,OLD.NumberLiveMinesDB,OLD.NumberDeadMinesDB,latex.absent,OLD.SLADB,OLD.Carbon,OLD.Nitrogen,SLA,isZ,Family_ID,Genus_ID,Species_ID,Species_AUTHOR,CorrTaxa2016,Morphospecies,auto.X.Carbon,auto.X.Nitrogen,auto.SLA,auto.latex,auto.YoungTotalFromSample,auto.MatureTotalFromSample,REMOVE.missCutdown,REMOVE.noLeafWeight,TotalLeafWeight,TotalLeafArea,TotalTreeHeight,YoungLeafHerbivory,MatureLeafHerbivory,auto.CrownHeight,auto.CrownHeight.no,auto.CrownHeight.rsq,auto.CrownWidth,auto.CrownWidth.no,auto.CrownWidth.rsq,auto.TrunkHeight,auto.TrunkHeight.no,auto.TrunkHeight.rsq,NumberOfCaterpillarsVOJTA,LOOKUP,Phill-caterpillars,Compare,NumberDeadMinesOndra,LOOKUP,Phil-deadMines,Compare,NumberLiveMinesOndra,LOOKUP,Phil-liveMines,Compare,OuterBarkTexture.smooth,OuterBarkTexture.rough,OuterBarkTexture.flaky,OuterBarkTexture.lenticels,fissures.vertical,fissures.horizontal,fissures.broad,fissures.narrow,bark.black,bark.darkbrown,bark.brown,bark.lightbrown,bark.orange,bark.yellow,bark.red,bark.pink,bark.white,bark.cream,bark.grey,bark.green,bark.OTHER,cambium.black,cambium.darkbrown,cambium.brown,cambium.lightbrown,cambium.orange,cambium.yellow,cambium.red,cambium.pink,cambium.white,cambium.cream,cambium.grey,cambium.green,cambium.OTHER,wood.black,wood.darkbrown,wood.brown,wood.lightbrown,wood.orange,wood.yellow,wood.red,wood.pink,wood.white,wood.cream,wood.grey,wood.green,SpeciesMissing,TOREMOVE,TOREMOVE.comment,Herbivory_Young_missing,Herbivory_Mature_missing,FamilyNEW14,GenusNEW14,speciesNEW14,MorphospeciesNEW,SpeciesNEW-OLD,Family-OLD,Genus-OLD,Species-OLD,SpeciesNameDiff,Herbivory Added Mature/Young
WP5C1359,WP,8.3,97.879,57.472,15-Jun-07,tree,5.07,5.33,3.65,2,0.2803,46.91425,2.50625,0,9.56715625,1.0731292271,3072.78,3061.49,1585,1585,64,41.4,,0,1,1,1,0,0,0,0,5,0,1,0,190.5851506,46.91425,2.50625,190.5851506422,0,Euphorbiaceae,Pimelodendron,Pimelodendron amboinicum,amboinicum,0,,1,1,0,0,0,0,NO,NO,2.2803,9.56715625,10.4,0,11.29,0,0,0,0,0,0,0,0,0,5,5,5,0,1,1,1,0,0,0,0,0,1,1,0,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,1,0,,0,1,1,0,0,0,1,0,0,0,0,0,,0,0,1,1,0,0,0,0,1,0,0,0,no,no,no,data ok,data ok,Euphorbiaceae,Pimelodendron,amboinicum,,Pimelodendron amboinicum,Euphorbiaceae,Pimelodendron,Pimelodendron amboinicum,0,0
WP5D1166,WP,8,96.008,62.305,14-May-07,tree,10.5,4.35,6.5,5.8,0,46.03,1.825,0,20.301088563,0,4886.483,4774.256,NA,NA,136.4,0,,1,0,0,0,0,0,0,0,0,0,9,1,104.918088,45.65675,1.7825,104.9180879798,0,Lauraceae,Endiandra,Endiandra squarrosa,squarrosa,0,,0,0,0,0,0,0,NO,NO,5.8,20.301088563,14.85,NA,112.227,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,,0,0,1,0,0,0,0,0,0,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,no,no,no,data ok,data ok,Poaceae,Eriachne,squarrosa,,Eriachne squarrosa,Lauraceae,Endiandra,Endiandra squarrosa,0,0
WP5D1167,WP,6,95.621,66.027,09-May-07,tree,3.3,3.72,2.35,1,0,43.6605,1.92525,0,3.5832591687,0,1502.729,1465.553,NA,NA,40.9,0,,1,0,0,0,0,0,0,0,0,0,23,1,163.573082,43.6605,1.92525,163.5730820472,0,Lamiaceae,Teijsmanniodendron,Teijsmanniodendron bogoriense,bogoriense,0,,1,1,0,0,0,0,NO,NO,1,3.5832591687,7.02,NA,37.176,0,0,0,0,0,0,0,0,0,2,2,2,0,23,23,23,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,,0,0,1,0,0,1,0,0,0,0,0,0,,0,0,0,1,0,1,0,0,0,0,0,0,no,no,no,data ok,data ok,Lamiaceae,Teijsmanniodendron,bogoriense,,Teijsmanniodendron bogoriense,Lamiaceae,Teijsmanniodendron,Teijsmanniodendron bogoriense,0,0
WP5D1168,WP,15.4,99.435,66.455,16-May-07,tree,7.8,7,4.9,9,0,43.6605,1.92525,0,34.5563089431,0,4454.446,4250.426,NA,NA,110.7,0,,1,0,0,0,0,0,0,0,0,0,158,1,138.4918761,43.6605,1.92525,138.4918761333,0,Lamiaceae,Teijsmanniodendron,Teijsmanniodendron bogoriense,bogoriense,0,,1,1,0,0,0,0,NO,NO,9,34.5563089431,14.8,NA,204.02,0,0,0,0,0,0,0,0,0,0,0,0,0,158,158,158,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,,0,0,0,0,0,1,0,0,0,0,0,0,,0,0,0,1,0,1,0,0,1,0,0,0,no,no,no,data ok,data ok,Lamiaceae,Teijsmanniodendron,bogoriense,,Teijsmanniodendron bogoriense,Lamiaceae,Teijsmanniodendron,Teijsmanniodendron bogoriense,0,0
WP5D1169,WP,7.5,96.875,69.077,12-May-07,tree,4.34,5.5,6.25,3,0.2122,47.73075,1.76675,0,12.8555289017,0.9626332362,2993.01,2965.342,1558,1556,69.2,34.3,,0,0,0,0,0,1,0,0,3,25,12,0,133.1652655,47.73075,1.76675,133.1652655128,0,Myristicaceae,Gymnacranthera,Gymnacranthera paniculata,paniculata,0,,1,1,0,0,0,0,NO,NO,3.2122,12.8555289017,9.84,2,27.668,0,0,0,0,0,0,0,0,0,10,9,9,NNN,12,12,12,0,27,25,25,NNN,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,,0,0,1,0,0,0,0,0,0,0,0,0,,0,0,0,1,0,0,0,0,0,0,0,0,no,no,no,data ok,data ok,Myristicaceae,Gymnacranthera,paniculata,,Gymnacranthera paniculata,Myristicaceae,Gymnacranthera,Gymnacranthera paniculata,0,0
WP5D1170,WP,6.1,95.729,69.592,09-May-07,tree,5.7,2.15,1.25,1.1,0,41.82725,2.30725,0,3.5752307027,0,3144.559,3006.444,NA,NA,92.5,0,It was originally Merrilliodendron  (icacinaceae) but change to erythrospermum candidium basing on the protocol by KENNETH,1,0,0,0,0,0,0,0,0,0,0,1,138.9550597,41.82725,2.30725,138.9550596656,0,Salicaceae,Erythrospermum,Erythrospermum candidum,candidum,0,,1,1,0,0,0,0,NO,NO,1.1,3.5752307027,7.85,NA,138.115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,,0,0,0,1,0,1,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,1,0,0,0,no,no,no,data ok,data ok,Salicaceae,Erythrospermum,candidum,,Erythrospermum candidum,Salicaceae,Erythrospermum,Erythrospermum candidum,0,0
WP5D1171,WP,9,95.397,69.437,14-May-06,tree,6.8,0.7,1.8,2,0,48.122,1.795,0,4.8358808163,0,2990.879,2961.977,NA,NA,122.5,0,Tokples name was originally pupu pupu but changed to ibe kabe basing on paper protocol. DNA 1 out of 10 damaged.,1,0,0,0,0,0,0,0,0,0,0,1,111.9545106,48.585,2.319,111.9545106467,0,Araliaceae,Osmoxylon,Osmoxylon novo-guineense,novo-guineense,0,,0,0,0,0,0,0,NO,NO,2,4.8358808163,7.5,NA,28.902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,,0,0,1,0,0,1,0,0,0,0,0,0,,0,0,0,1,0,1,0,0,0,0,0,0,no,no,no,data ok,data ok,Araliaceae,Osmoxylon,novo-guineense,,Osmoxylon novo-guineense,Araliaceae,Osmoxylon,Osmoxylon novo-guineense,0,0
WP5D1172,WP,17.1,93.318,69.543,15-May-07,tree,6.2,7.99,3.45,3,0.0406,47.75725,1.65475,0,7.727315565,0.0836793893,3649.325,3624.111,812,810,140.7,39.3,DNA samples- 4 out of 10 are missing,1,0,0,0,0,0,0,0,0,3,30,1,78.391628,47.75725,1.65475,78.391628,0,Rubiaceae,Mastixiodendron,Mastixiodendron pachyclados,pachyclados,0,,1,1,0,0,0,0,NO,NO,3.0406,7.727315565,14.19,2,25.214,0,0,0,0,0,0,0,0,0,0,0,0,0,4,30,30,NNN,3,3,3,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,,0,0,1,0,0,1,0,0,0,0,0,0,,0,0,0,1,0,1,0,0,0,0,0,0,no,no,no,data ok,data ok,Rubiaceae,Mastixiodendron,pachyclados,,Mastixiodendron pachyclados,Rubiaceae,Mastixiodendron,Mastixiodendron pachyclados,0,0
WP5D1173,WP,6.2,92.974,70.035,18-May-07,climber,9.5,31.5,7.6,6,0.1605,46.9156666667,3.23,0,21.5161212121,0.55171875,4643.041,4615.208,1611,1595,128.7,46.4,,1,0,0,0,0,0,0,0,5,0,0,1,105.9886807,48.01875,2.37875,105.9886807143,0,Gnetaceae,Gnetum,Gnetum gnemonoides,gnemonoides,0,,1,1,0,0,0,0,NO,NO,6.1605,21.5161212121,41,16,27.833,0,0,0,0,0,0,0,0,0,11,9,9,NNN,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,,0,0,0,1,0,0,0,0,1,0,0,0,no,no,no,data ok,data ok,Gnetaceae,Gnetum,gnemonoides,,Gnetum gnemonoides,Gnetaceae,Gnetum,Gnetum gnemonoides,0,0
WP5D1174,WP,7.3,92.807,66.947,11-May-07,tree,4.5,7,3.85,5,0.4265,47.73075,1.76675,0,19.3528043776,1.7265396601,2879.761,2829.38,1436,1429,73.1,35.3,,0,0,0,0,0,1,0,0,9,0,18,0,139.890784,47.73075,1.76675,139.8907839731,0,Myristicaceae,Gymnacranthera,Gymnacranthera paniculata,paniculata,0,,1,1,0,0,0,0,NO,NO,5.4265,19.3528043776,11.5,7,50.381,0,0,0,0,0,0,0,0,0,18,18,18,0,18,18,18,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,,0,0,1,0,0,0,0,0,0,0,0,0,,0,0,0,1,0,0,0,0,0,0,0,0,no,no,no,data ok,data ok,Myristicaceae,Gymnacranthera,paniculata,,Gymnacranthera paniculata,Myristicaceae,Gymnacranthera,Gymnacranthera paniculata,0,0
WP5D1175,WP,9.3,90.185,67.948,14-May-07,tree,8.65,4.7,5.15,6.4,0,41.612,1.736,0,20.6095270574,0,5535.263,5438.983,NA,NA,168.9,0,,1,0,0,0,0,0,0,0,0,0,9,1,102.8405021,42.014,2.284,102.8405020792,0,Combretaceae,Terminalia,Terminalia kaernbachii,kaernbachii,0,,0,0,0,0,0,0,NO,NO,6.4,20.6095270574,13.35,NA,96.28,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,,0,0,1,1,0,0,0,0,0,0,0,0,no,no,no,data ok,data ok,Combretaceae,Terminalia,kaernbachii,,Terminalia kaernbachii,Combretaceae,Terminalia,Terminalia kaernbachii,0,0
WP5D1176,WP,7.8,90.875,66.39,14-May-07,tree,5.35,4.99,2.65,2.8,0.1599,45.352,2.335,0,9.9312908705,0.4913128492,3432.212,3341.17,1665,1650,94.2,53.7,,1,0,0,0,0,0,0,0,0,0,0,1,130.6527133,46.1425,2.17325,130.6527133333,0,Meliaceae,Chisocheton,Chisocheton trichocladus,trichocladus,0,,0,0,0,0,0,0,NO,NO,2.9599,9.9312908705,10.34,15,91.042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,,0,0,1,0,0,0,0,0,0,0,0,0,,0,0,1,1,0,0,0,0,0,0,0,0,no,no,no,data ok,data ok,Meliaceae,Chisocheton,trichocladus,,Chisocheton trichocladus,Meliaceae,Chisocheton,Chisocheton trichocladus,0,0
WP5D1177,WP,6.5,92.193,68.981,15-May-07,tree,6.8,3.85,1.65,0.2225,0,47.75725,1.65475,0,0.57733557,0,1523.486,1445.285,NA,NA,55.7,0,probably wrong DNA dry weight 0.443,1,0,0,0,0,0,0,0,0,0,0,1,NA,47.75725,1.65475,111.8755217447,0,Rubiaceae,Mastixiodendron,Mastixiodendron pachyclados,pachyclados,0,,1,1,1,0,0,0,NO,NO,0.2225,0.57733557,10.65,NA,78.201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,,0,0,1,0,0,1,0,0,0,0,0,0,,0,0,0,1,0,1,0,0,0,0,0,0,no,no,no,data ok,data ok,Rubiaceae,Mastixiodendron,pachyclados,,Mastixiodendron pachyclados,Rubiaceae,Mastixiodendron,Mastixiodendron pachyclados,0,0
WP5D1178,WP,7.1,90.277,69.723,11-May-07,tree,5.45,2.7,3.6,2.4,0.0412,47.75725,1.65475,0,6.1307650842,0.0749303116,3417.5,3336.158,648,642,130.6,35.3,,1,0,0,0,0,0,0,0,0,0,12,1,99.87394913,47.75725,1.65475,99.8739491346,0,Rubiaceae,Mastixiodendron,Mastixiodendron pachyclados,pachyclados,0,,1,1,0,0,0,0,NO,NO,2.4412,6.1307650842,8.15,6,81.342,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,12,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,,0,0,1,0,0,0,0,0,0,0,0,0,,0,0,0,1,0,1,0,0,0,0,0,0,no,no,no,data ok,data ok,Rubiaceae,Mastixiodendron,pachyclados,,Mastixiodendron pachyclados,Rubiaceae,Mastixiodendron,Mastixiodendron pachyclados,0,0
WP5D1179,WP,9.5,89.748,73.174,11-May-07,tree,4.23,2.4,2.3,1.2,0,43.6605,1.92525,0,4.7301163324,0,2911.947,2751.351,NA,NA,69.8,0,,1,0,0,0,0,0,0,0,3,0,29,1,136.2215175,43.6605,1.92525,136.2215175082,0,Lamiaceae,Teijsmanniodendron,Teijsmanniodendron bogoriense,bogoriense,0,,1,1,0,0,0,0,NO,NO,1.2,4.7301163324,6.63,NA,160.596,0,0,0,0,0,0,0,0,0,5,5,5,0,29,29,29,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,,0,0,1,0,0,1,0,0,0,0,0,0,,0,0,0,1,0,1,0,0,1,0,0,0,no,no,no,data ok,data ok,Lamiaceae,Teijsmanniodendron,bogoriense,,Teijsmanniodendron bogoriense,Lamiaceae,Teijsmanniodendron,Teijsmanniodendron bogoriense,0,0
WP5D1180,WP,6.2,94.654,71.465,14-May-07,tree,3.76,6.4,2.9,2.2,0.0441,46.91425,2.50625,0,9.3278358209,0.0499660333,3154.716,3124.825,477,477,73.7,42.1,,0,1,1,1,0,0,0,0,17,0,0,0,164.8712811,46.91425,2.50625,164.8712811111,0,Euphorbiaceae,Pimelodendron,Pimelodendron amboinicum,amboinicum,0,,1,1,0,0,0,0,NO,NO,2.2441,9.3278358209,10.16,0,29.891,0,0,0,0,0,0,0,0,0,38,37,37,NNN,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,,0,0,1,0,0,0,0,0,0,0,0,0,,0,0,0,1,0,1,0,0,1,0,0,0,no,no,no,data ok,data ok,Euphorbiaceae,Pimelodendron,amboinicum,,Pimelodendron amboinicum,Euphorbiaceae,Pimelodendron,Pimelodendron amboinicum,0,0
WP5D1181,WP,13.4,98.776,73.997,18-May-07,tree,7.64,8.77,6.93,16.2,0,49.9,1.865,0,59.1661059466,0,6236.802,6018.873,NA,NA,164.8,0,,1,0,0,0,0,0,0,0,3,8,283,1,99.87394913,48.6595,2.1,99.8739491346,0,Meliaceae,Aglaia,Aglaia lepiorrhachis,lepiorrhachis,0,,0,0,0,0,0,0,NO,NO,16.2,59.1661059466,16.41,NA,217.929,0,0,0,0,0,0,0,0,0,10,10,10,0,18,283,283,NNN,8,8,8,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,,0,0,1,0,0,0,0,0,0,0,0,0,,0,0,1,1,0,0,0,0,0,0,0,0,no,no,no,data ok,data ok,Meliaceae,Aglaia,lepiorrhachis,,Aglaia lepiorrhachis,Meliaceae,Aglaia,Aglaia lepiorrhachis,0,0
WP5D1182,WP,12.2,96.104,75.189,11-May-07,tree,2.99,4.75,2.55,1,0,47.963,2.4573333333,0,3.7748253769,0,3042.889,3004.761,NA,NA,79.6,0,,1,0,0,0,0,0,0,0,0,0,0,1,155.6088496,47.963,2.457333333,155.608849588,0,Fabaceae,Archidendron,Archidendron ptenopum,ptenopum,0,,1,1,0,0,0,0,NO,NO,1,3.7748253769,7.74,NA,38.128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,,0,0,1,0,0,0,0,0,0,0,0,0,,0,0,0,1,0,1,0,0,0,0,0,0,no,no,no,data ok,data ok,Fabaceae,Archidendron,ptenopum,,Archidendron ptenopum,Fabaceae,Archidendron,Archidendron ptenopum,0,0
WP5D1183,WP,15.7,96.272,75.557,18-May-07,tree,10.8,6.4,3.7,5,0,40.021,1.9256666667,0,20.3916358839,0,3170.107,3091.372,NA,NA,75.8,0,,1,0,0,0,0,0,0,0,0,0,23,1,131.4796292,40.021,1.925666667,131.4796292405,0,Combretaceae,Terminalia,Terminalia complanata,complanata,0,,1,1,0,0,0,0,NO,NO,5,20.3916358839,17.2,NA,78.735,0,0,0,0,0,0,0,0,0,0,0,0,0,23,23,23,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,,0,0,1,0,0,0,0,0,0,0,0,0,,0,1,1,1,0,0,0,0,0,0,0,0,no,no,no,data ok,data ok,Combretaceae,Terminalia,complanata,,Terminalia complanata,Combretaceae,Terminalia,Terminalia complanata,0,0
WP5D1184,WP,16.6,94.653,73.849,,tree,8.8828570102,9.1334270118,5.3156819858,0,0,46.91425,2.50625,0,0,0,NA,NA,NA,NA,0,0,,0,1,1,1,0,0,0,0,1,0,0,0,NA,46.91425,2.50625,155.5126743244,0,Euphorbiaceae,Pimelodendron,Pimelodendron amboinicum,amboinicum,0,,1,1,1,0,0,0,cutdowndate miss,no mature and young leaves weights,0,0,18.0162840219,NA,NA,1,49,0.545985771,1,49,0.6782859099,1,49,0.5603709442,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,no,no leaves records,no,data ok,data ok,Euphorbiaceae,Pimelodendron,amboinicum,,Pimelodendron amboinicum,Euphorbiaceae,Pimelodendron,Pimelodendron amboinicum,0,0
WP5D1185,WP,45,100,77.05,18-May-07,tree,20.3,9.55,7.1,20.8,0.2255,48.039,1.294,0,56.1992742789,0.5382063492,6883.615,6838.479,1659,1654,253.1,69.3,,1,0,0,0,0,0,0,0,0,18,595,1,89.73555689,47.75725,1.65475,89.7355568898,0,Rubiaceae,Mastixiodendron,Mastixiodendron pachyclados,pachyclados,0,,0,0,0,0,0,0,NO,NO,21.0255,56.1992742789,29.85,5,45.136,0,0,0,0,0,0,0,0,0,0,0,0,0,595,595,595,0,18,18,18,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,,0,0,1,1,0,1,0,0,0,0,0,0,no,no,no,data ok,data ok,Rubiaceae,Mastixiodendron,pachyclados,,Mastixiodendron pachyclados,Rubiaceae,Mastixiodendron,Mastixiodendron pachyclados,0,0
WP5D1186,WP,7.2,99.928,75.871,18-May-07,climber,3.7,29.2,7.6,4,0,42.45525,2.21675,0,15.3107816712,0,2842.681,2840.15,NA,NA,74.2,0,,0,1,1,0,0,0,0,0,0,0,0,0,127.0567671,42.45525,2.21675,127.0567670948,0,Moraceae,Maclura,Maclura amboinensis,amboinensis,0,,1,1,0,0,0,0,NO,NO,4,15.3107816712,32.9,NA,2.531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,,1,1,1,0,0,1,0,0,0,0,0,0,no,no,no,data ok,data ok,Moraceae,Maclura,amboinensis,,Maclura amboinensis,Moraceae,Maclura,Maclura amboinensis,0,0
WP5D1187,WP,6.5,96.516,73.972,11-May-07,tree,3.8,3.4,4.4,3,0.0459,NA,NA,0,9.6407540816,0.1277585253,3200.525,3149.313,1319,1208,98,43.4,Previous ID.Horsfieldia sp.,0,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,Myristicaceae,Endocomia,Endocomia macrocoma,macrocoma,0,,NA,NA,NA,NA,0,0,NO,NO,3.0459,9.6407540816,7.2,111,51.212,0,0,0,0,0,0,0,0,0,2,2,2,0,51,51,51,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,,0,0,1,0,0,0,0,0,0,0,0,0,,0,0,0,1,0,0,0,0,1,0,0,0,no,no,no,data ok,data ok,Myristicaceae,Endocomia,macrocoma,,Endocomia macrocoma,Myristicaceae,Endocomia,Endocomia macrocoma,0,0
WP5D1188,WP,5.2,98.422,75.017,16-May-07,tree,4.94,3.45,4.33,1.8,0.0216,47.73075,1.76675,0,7.4613843243,0.0662,3107.666,3067.458,669,662,74,21.6,,0,0,0,0,0,1,0,0,0,5,6,0,139.890784,47.73075,1.76675,139.8907839731,0,Myristicaceae,Gymnacranthera,Gymnacranthera paniculata,paniculata,0,,1,1,0,0,0,0,NO,NO,1.8216,7.4613843243,8.39,7,40.208,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,0,5,5,5,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,,0,0,1,0,0,0,0,0,0,0,0,0,,0,0,0,1,0,0,0,0,0,0,0,0,no,no,no,data ok,data ok,Myristicaceae,Gymnacranthera,paniculata,,Gymnacranthera paniculata,Myristicaceae,Gymnacranthera,Gymnacranthera paniculata,0,0
WP5D1189,WP,10.5,94.446,78.512,11-May-07,tree,6.3,10.7,6.2,9,0,47.445,1.594,0,42.8589031877,0,4135.23,4033.499,NA,NA,84.7,0,First ID sp uknown.,1,0,0,0,0,0,0,0,13,1,115,1,125.1432616,46.71075,1.77675,125.1432615663,0,Sapindaceae,Guioa,Guioa comesperma,comesperma,0,,1,1,0,0,0,0,NO,NO,9,42.8589031877,17,NA,101.731,0,0,0,0,0,0,0,0,0,23,23,23,0,110,115,115,NNN,1,1,1,0,1,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,,0,0,1,0,0,0,0,0,0,0,0,0,,0,0,1,1,0,0,0,0,1,0,0,0,no,no,no,data ok,data ok,Sapindaceae,Guioa,comesperma,,Guioa comesperma,Sapindaceae,Guioa,Guioa comesperma,0,0
WP5D1190,WP,5.3,96.568,77.12,10-May-07,tree,1.77,4.5,1.95,2.2,0.0544,47.9171666667,2.0326666667,0,5.9734118532,0.2036915464,2999.908,2886.244,1834,1816,106.3,48.5,,0,0,0,0,0,1,0,0,0,0,27,0,125.5213379,47.91716667,2.032666667,125.5213378852,0,Myristicaceae,Horsfieldia,Horsfieldia basifissa,basifissa,0,,1,1,0,0,0,0,NO,NO,2.2544,5.9734118532,6.27,18,113.664,0,0,0,0,0,0,0,0,0,0,0,0,0,27,27,27,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,,0,0,1,0,0,0,0,0,0,0,0,0,,1,0,0,1,0,0,0,0,1,0,0,0,no,no,no,data ok,data ok,Myristicaceae,Horsfieldia,basifissa,,Horsfieldia basifissa,Myristicaceae,Horsfieldia,Horsfieldia basifissa,0,0
WP5D1191,WP,6,93.119,75.182,09-May-07,tree,2.45,2.2,2.2,4,0,43.6605,1.92525,0,15.0766434316,0,3007.569,2811.794,NA,NA,74.6,0,,1,0,0,0,0,0,0,0,1,13,136,1,120.777799,43.6605,1.92525,120.7777989535,0,Lamiaceae,Teijsmanniodendron,Teijsmanniodendron bogoriense,bogoriense,0,,1,1,0,0,0,0,NO,NO,4,15.0766434316,4.65,NA,195.775,0,0,0,0,0,0,0,0,0,5,5,5,0,136,136,136,0,13,13,13,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,,0,0,1,0,0,1,0,0,0,0,0,0,,0,0,0,1,0,1,0,0,0,0,0,0,no,no,no,data ok,data ok,Lamiaceae,Teijsmanniodendron,bogoriense,,Teijsmanniodendron bogoriense,Lamiaceae,Teijsmanniodendron,Teijsmanniodendron bogoriense,0,0
WP5D1215,WP,7.6,90.261,79.102,10-May-07,tree,6.6,5.45,4.55,3.4,0,47.445,1.594,0,17.3844959259,0,2848.102,2761.067,NA,NA,54,0,First ID sp unknown.,1,0,0,0,0,0,0,0,5,0,13,1,131.064867,46.71075,1.77675,131.0648670032,0,Sapindaceae,Guioa,Guioa comesperma,comesperma,0,,1,1,0,0,0,0,NO,NO,3.4,17.3844959259,12.05,NA,87.035,0,0,0,0,0,0,0,0,0,27,26,26,NNN,14,14,14,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,,0,0,1,0,0,0,0,0,0,0,0,0,,0,0,0,1,0,0,0,0,1,0,0,0,no,no,no,data ok,data ok,Sapindaceae,Guioa,comesperma,,Guioa comesperma,Sapindaceae,Guioa,Guioa comesperma,0,0
