id,plot,PLOTPLOT,sub,subplot,sample_code_tree,TreesGeorge,UniqueInter,field_code,dbh,CAT,qty,SingleINTERACTION,bin_CATERPILLAR_ID,interaction code,FAMILY,Dubious_removal,Notes- move yess,plant_family,plant_genus,plant_species,morphospecies,PLANTx,subfamily,tribe,genus,species,subspecies
2187,F0006,F,1F0006,F1,YS1F0006,Lithocarpus_celebicus,Lithocarpus_celebicusACM3412,CATY002,10.2,YS1F0006CATY002,14,no,ACM3412,YS1F0006ACM3412,Tortricidae,,,Fagaceae,Lithocarpus,celebicus,,FagacLithcele,,,,,
4387,F0480,F,4F0480,F4,YS4F0480,Homalanthus_nervosus,Homalanthus_nervosusACM3440,CATY001,11.3,YS4F0480CATY001,2,no,ACM3440,YS4F0480ACM3440,Tortricidae,,,Euphorbiaceae,Homalanthus,nervosus,,EuphoHomanerv,,,,,
3672,F0329,F,3F0329,F3,YS3F0329,Podocarpus_neriifolius,Podocarpus_neriifoliusACM3440,CATY001,20.3,YS3F0329CATY001,24,no,ACM3440,YS3F0329ACM3440,Tortricidae,,,Podocarpaceae,Podocarpus,neriifolius,,PodocPodoneri,,,,,
3683,F0329,F,3F0329,F3,YS3F0329,Podocarpus_neriifolius,Podocarpus_neriifoliusACM3440,CATY003,20.3,YS3F0329CATY003,5,no,ACM3440,YS3F0329ACM3440,Tortricidae,,,Podocarpaceae,Podocarpus,neriifolius,,PodocPodoneri,,,,,
3648,F0282,F,3F0282,F3,YS3F0282,Piper_gibbilimbum,Piper_gibbilimbumACM3613,CATY001,5.8,YS3F0282CATY001,2,no,ACM3613,YS3F0282ACM3613,Plutellidae,,,Piperaceae,Piper,gibbilimbum,,PiperPipegibb,,,,,
3676,F0329,F,3F0329,F3,YS3F0329,Podocarpus_neriifolius,Podocarpus_neriifoliusACM3613,CATY001,20.3,YS3F0329CATY001,13,no,ACM3613,YS3F0329ACM3613,Plutellidae,,,Podocarpaceae,Podocarpus,neriifolius,,PodocPodoneri,,,,,
3680,F0329,F,3F0329,F3,YS3F0329,Podocarpus_neriifolius,Podocarpus_neriifoliusACM3613,CATY002,20.3,YS3F0329CATY002,19,no,ACM3613,YS3F0329ACM3613,Plutellidae,,,Podocarpaceae,Podocarpus,neriifolius,,PodocPodoneri,,,,,
3686,F0329,F,3F0329,F3,YS3F0329,Podocarpus_neriifolius,Podocarpus_neriifoliusACM3613,CATY003,20.3,YS3F0329CATY003,3,no,ACM3613,YS3F0329ACM3613,Plutellidae,,,Podocarpaceae,Podocarpus,neriifolius,,PodocPodoneri,,,,,
3032,F0166,F,2F0166,F2,YS2F0166,Lithocarpus_celebicus,Lithocarpus_celebicusACM3802,CATY017,15.8,YS2F0166CATY017,3,no,ACM3802,YS2F0166ACM3802,Tortricidae,,,Fagaceae,Lithocarpus,celebicus,,FagacLithcele,Tortricinae,,Zacorisca,,
2216,F0020,F,1F0020,F1,YS1F0020,Lithocarpus_celebicus,Lithocarpus_celebicusACM3802,CATY016,16.3,YS1F0020CATY016,1,no,ACM3802,YS1F0020ACM3802,Tortricidae,,,Fagaceae,Lithocarpus,celebicus,,FagacLithcele,Tortricinae,,Zacorisca,,
3742,F0385,F,3F0385,F3,YS3F0385,Cyathea_contaminans,Cyathea_contaminansACM3914,CATY001,14.0,YS3F0385CATY001,4,no,ACM3914,YS3F0385ACM3914,Geometridae,,,Cyatheaceae,Cyathea,contaminans,,CyathCyatcont,Larentiinae,,Sauris,,
2192,F0007,F,1F0007,F1,YS1F0007,Elaeocarpus_sphaericus,Elaeocarpus_sphaericusACM3945,CATY001,5.6,YS1F0007CATY001,5,no,ACM3945,YS1F0007ACM3945,Gelechiidae,,,Elaeocarpaceae,Elaeocarpus,sphaericus,,ElaeoElaespha,,,,,
3110,F0202,F,2F0202,F2,YS2F0202,Lithocarpus_celebicus,Lithocarpus_celebicusACM4128,CATY006,15.2,YS2F0202CATY006,2,no,ACM4128,YS2F0202ACM4128,Nolidae,,,Fagaceae,Lithocarpus,celebicus,,FagacLithcele,Chloephorinae,Sarrothripini,Nycteola,Nycteola avola,
3114,F0202,F,2F0202,F2,YS2F0202,Lithocarpus_celebicus,Lithocarpus_celebicusACM4128,CATY009,15.2,YS2F0202CATY009,6,no,ACM4128,YS2F0202ACM4128,Nolidae,,,Fagaceae,Lithocarpus,celebicus,,FagacLithcele,Chloephorinae,Sarrothripini,Nycteola,Nycteola avola,
3056,F0190,F,2F0190,F2,YS2F0190,Homalanthus_nervosus,Homalanthus_nervosusACM4129,CATY005,6.7,YS2F0190CATY005,1,yes,ACM4129,YS2F0190ACM4129,Nolidae,,,Euphorbiaceae,Homalanthus,nervosus,,EuphoHomanerv,Chloephorinae,Sarrothripini,Nycteola,Nycteola kebea,
3153,F0202,F,2F0202,F2,YS2F0202,Lithocarpus_celebicus,Lithocarpus_celebicusACM4129,CATY039,15.2,YS2F0202CATY039,4,no,ACM4129,YS2F0202ACM4129,Nolidae,,,Fagaceae,Lithocarpus,celebicus,,FagacLithcele,Chloephorinae,Sarrothripini,Nycteola,Nycteola kebea,
3020,F0166,F,2F0166,F2,YS2F0166,Lithocarpus_celebicus,Lithocarpus_celebicusACM4129,CATY012,15.8,YS2F0166CATY012,5,no,ACM4129,YS2F0166ACM4129,Nolidae,,,Fagaceae,Lithocarpus,celebicus,,FagacLithcele,Chloephorinae,Sarrothripini,Nycteola,Nycteola kebea,
4406,F0496,F,4F0496,F4,YS4F0496,Trema_orientalis,Trema_orientalisACM4175,CATY003,19.2,YS4F0496CATY003,2,no,ACM4175,YS4F0496ACM4175,Erebidae,,,Ulmaceae,Trema,orientalis,,UlmacTremorie,Lymantriinae,Leucomini,Euproctis,Euproctis kunupi,
3088,F0194,F,2F0194,F2,YS2F0194,Lithocarpus_celebicus,Lithocarpus_celebicusACM4185,CATY022,7.1,YS2F0194CATY022,5,no,ACM4185,YS2F0194ACM4185,Thyrididae,,,Fagaceae,Lithocarpus,celebicus,,FagacLithcele,Siculodinae,,Mellea,Mellea sp.,
2197,F0014,F,1F0014,F1,YS1F0014,Turpinia_pentandra,Turpinia_pentandraACM4197,CATY001,23.6,YS1F0014CATY001,3,no,ACM4197,YS1F0014ACM4197,Erebidae,,,Staphyleaceae,Turpinia,pentandra,,StaphTurppent,Lymantriinae,,,,
4332,F0408,F,4F0408,F4,YS4F0408,Cyathea_contaminans,Cyathea_contaminansACM4260,CATY001,8.9,YS4F0408CATY001,1,no,ACM4260,YS4F0408ACM4260,Geometridae,,,Cyatheaceae,Cyathea,contaminans,,CyathCyatcont,,,,,
3741,F0384,F,3F0384,F3,YS3F0384,Cyathea_contaminans,Cyathea_contaminansACM4260,CATY002,9.0,YS3F0384CATY002,1,no,ACM4260,YS3F0384ACM4260,Geometridae,,,Cyatheaceae,Cyathea,contaminans,,CyathCyatcont,,,,,
3636,F0272,F,3F0272,F3,YS3F0272,Cyathea_contaminans,Cyathea_contaminansACM4260,CATY001,11.2,YS3F0272CATY001,2,no,ACM4260,YS3F0272ACM4260,Geometridae,,,Cyatheaceae,Cyathea,contaminans,,CyathCyatcont,,,,,
3637,F0272,F,3F0272,F3,YS3F0272,Cyathea_contaminans,Cyathea_contaminansACM4260,CATY002,11.2,YS3F0272CATY002,1,no,ACM4260,YS3F0272ACM4260,Geometridae,,,Cyatheaceae,Cyathea,contaminans,,CyathCyatcont,,,,,
3643,F0274,F,3F0274,F3,YS3F0274,Cyathea_contaminans,Cyathea_contaminansACM4260,CATY002,11.6,YS3F0274CATY002,2,no,ACM4260,YS3F0274ACM4260,Geometridae,,,Cyatheaceae,Cyathea,contaminans,,CyathCyatcont,,,,,
2224,F0025,F,1F0025,F1,YS1F0025,Homalanthus_nervosus,Homalanthus_nervosusACM4260,CATY001,11.7,YS1F0025CATY001,1,yes,ACM4260,YS1F0025ACM4260,Geometridae,,,Euphorbiaceae,Homalanthus,nervosus,,EuphoHomanerv,,,,,
4361,F0443,F,4F0443,F4,YS4F0443,Cyathea_contaminans,Cyathea_contaminansACM4260,CATY002,12.2,YS4F0443CATY002,3,no,ACM4260,YS4F0443ACM4260,Geometridae,,,Cyatheaceae,Cyathea,contaminans,,CyathCyatcont,,,,,
4391,F0486,F,4F0486,F4,YS4F0486,Cyathea_contaminans,Cyathea_contaminansACM4260,CATY001,12.4,YS4F0486CATY001,2,no,ACM4260,YS4F0486ACM4260,Geometridae,,,Cyatheaceae,Cyathea,contaminans,,CyathCyatcont,,,,,
4393,F0486,F,4F0486,F4,YS4F0486,Cyathea_contaminans,Cyathea_contaminansACM4260,CATY005,12.4,YS4F0486CATY005,1,no,ACM4260,YS4F0486ACM4260,Geometridae,,,Cyatheaceae,Cyathea,contaminans,,CyathCyatcont,,,,,
3712,F0352,F,3F0352,F3,YS3F0352,Cyathea_contaminans,Cyathea_contaminansACM4260,CATY001,12.5,YS3F0352CATY001,4,no,ACM4260,YS3F0352ACM4260,Geometridae,,,Cyatheaceae,Cyathea,contaminans,,CyathCyatcont,,,,,
3644,F0276,F,3F0276,F3,YS3F0276,Cyathea_contaminans,Cyathea_contaminansACM4260,CATY002,12.8,YS3F0276CATY002,4,no,ACM4260,YS3F0276ACM4260,Geometridae,,,Cyatheaceae,Cyathea,contaminans,,CyathCyatcont,,,,,
3162,F0203,F,2F0203,F2,YS2F0203,Syzygium_furfuraceum,Syzygium_furfuraceumACM4261,CATY004,6.5,YS2F0203CATY004,1,no,ACM4261,YS2F0203ACM4261,Geometridae,,,Myrtaceae,Syzygium,furfuraceum,,MyrtaSyzyfurf,,,,,
3107,F0202,F,2F0202,F2,YS2F0202,Lithocarpus_celebicus,Lithocarpus_celebicusACM4261,CATY006,15.2,YS2F0202CATY006,2,no,ACM4261,YS2F0202ACM4261,Geometridae,,,Fagaceae,Lithocarpus,celebicus,,FagacLithcele,,,,,
3049,F0184,F,2F0184,F2,YS2F0184,Astronidium_acutifolium,Astronidium_acutifoliumACM4261,CATY001,16.8,YS2F0184CATY001,1,yes,ACM4261,YS2F0184ACM4261,Geometridae,,,Melastomataceae,Astronidium,acutifolium,,MelasAstracut,,,,,
3163,F0204,F,2F0204,F2,YS2F0204,Syzygium_furfuraceum,Syzygium_furfuraceumACM4261,CATY001,18.0,YS2F0204CATY001,1,no,ACM4261,YS2F0204ACM4261,Geometridae,,,Myrtaceae,Syzygium,furfuraceum,,MyrtaSyzyfurf,,,,,
4428,F0509,F,4F0509,F4,YS4F0509,Homalanthus_nervosus,Homalanthus_nervosusACM4272,CATY002,6.1,YS4F0509CATY002,1,no,ACM4272,YS4F0509ACM4272,Erebidae,,,Euphorbiaceae,Homalanthus,nervosus,,EuphoHomanerv,Lymantriinae,,,,
3179,F0214,F,2F0214,F2,YS2F0214,Saurauia_poolei,Saurauia_pooleiACM4272,CATY003,7.0,YS2F0214CATY003,1,no,ACM4272,YS2F0214ACM4272,Erebidae,,,Actinidiaceae,Saurauia,poolei,,ActinSaurpool,Lymantriinae,,,,
3080,F0194,F,2F0194,F2,YS2F0194,Lithocarpus_celebicus,Lithocarpus_celebicusACM4272,CATY013,7.1,YS2F0194CATY013,1,no,ACM4272,YS2F0194ACM4272,Erebidae,,,Fagaceae,Lithocarpus,celebicus,,FagacLithcele,Lymantriinae,,,,
4390,F0485,F,4F0485,F4,YS4F0485,Homalanthus_nervosus,Homalanthus_nervosusACM4272,CATY003,10.1,YS4F0485CATY003,1,no,ACM4272,YS4F0485ACM4272,Erebidae,,,Euphorbiaceae,Homalanthus,nervosus,,EuphoHomanerv,Lymantriinae,,,,
3735,F0375,F,3F0375,F3,YS3F0375,Lithocarpus_celebicus,Lithocarpus_celebicusACM4272,CATY019,12.7,YS3F0375CATY019,1,no,ACM4272,YS3F0375ACM4272,Erebidae,,,Fagaceae,Lithocarpus,celebicus,,FagacLithcele,Lymantriinae,,,,
3029,F0166,F,2F0166,F2,YS2F0166,Lithocarpus_celebicus,Lithocarpus_celebicusACM4272,CATY014,15.8,YS2F0166CATY014,1,no,ACM4272,YS2F0166ACM4272,Erebidae,,,Fagaceae,Lithocarpus,celebicus,,FagacLithcele,Lymantriinae,,,,
3197,F0239,F,2F0239,F2,YS2F0239,Trichospermum_pleiostigma,Trichospermum_pleiostigmaACM4272,CATY006,18.2,YS2F0239CATY006,1,no,ACM4272,YS2F0239ACM4272,Erebidae,,,Malvaceae,Trichospermum,pleiostigma,,MalvaTricplei,Lymantriinae,,,,
3000,F0160,F,2F0160,F2,YS2F0160,Trema_orientalis,Trema_orientalisACM4272,CATY018,21.0,YS2F0160CATY018,1,yes,ACM4272,YS2F0160ACM4272,Erebidae,,,Ulmaceae,Trema,orientalis,Schefflera sp.1,UlmacTremorieSche,Lymantriinae,,,,
3668,F0314,F,3F0314,F3,YS3F0314,Macaranga_pleiostemona,Macaranga_pleiostemonaACM4351,CATY033,6.4,YS3F0314CATY033,1,yes,ACM4351,YS3F0314ACM4351,Immidae,,,Euphorbiaceae,Macaranga,pleiostemona,,EuphoMacaplei,,,Imma,Imma sp.,
2975,F0157,F,2F0157,F2,YS2F0157,Piper_gibbilimbum,Piper_gibbilimbumACM4351,CATY001,7.0,YS2F0157CATY001,1,yes,ACM4351,YS2F0157ACM4351,Immidae,,,Piperaceae,Piper,gibbilimbum,,PiperPipegibb,,,Imma,Imma sp.,
3714,F0357,F,3F0357,F3,YS3F0357,Homalanthus_nervosus,Homalanthus_nervosusACM4351,CATY002,7.0,YS3F0357CATY002,1,no,ACM4351,YS3F0357ACM4351,Immidae,,,Euphorbiaceae,Homalanthus,nervosus,,EuphoHomanerv,,,Imma,Imma sp.,
3082,F0194,F,2F0194,F2,YS2F0194,Lithocarpus_celebicus,Lithocarpus_celebicusACM4351,CATY015,7.1,YS2F0194CATY015,1,no,ACM4351,YS2F0194ACM4351,Immidae,,,Fagaceae,Lithocarpus,celebicus,,FagacLithcele,,,Imma,Imma sp.,
2250,F0048,F,1F0048,F1,YS1F0048,Ficus_adenosperma,Ficus_adenospermaACM4351,CATY001,9.1,YS1F0048CATY001,1,no,ACM4351,YS1F0048ACM4351,Immidae,,,Moraceae,Ficus,adenosperma,,MoracFicuaden,,,Imma,Imma sp.,
3641,F0273,F,3F0273,F3,YS3F0273,Trichospermum_pleiostigma,Trichospermum_pleiostigmaACM4351,CATY003,11.4,YS3F0273CATY003,1,no,ACM4351,YS3F0273ACM4351,Immidae,,,Malvaceae,Trichospermum,pleiostigma,,MalvaTricplei,,,Imma,Imma sp.,
3094,F0201,F,2F0201,F2,YS2F0201,Homalanthus_nervosus,Homalanthus_nervosusACM4351,CATY002,11.5,YS2F0201CATY002,1,no,ACM4351,YS2F0201ACM4351,Immidae,,,Euphorbiaceae,Homalanthus,nervosus,,EuphoHomanerv,,,Imma,Imma sp.,
3151,F0202,F,2F0202,F2,YS2F0202,Lithocarpus_celebicus,Lithocarpus_celebicusACM4351,CATY037,15.2,YS2F0202CATY037,1,no,ACM4351,YS2F0202ACM4351,Immidae,,,Fagaceae,Lithocarpus,celebicus,,FagacLithcele,,,Imma,Imma sp.,
3697,F0331,F,3F0331,F3,YS3F0331,Meliosma_pinnata,Meliosma_pinnataACM4351,CATY003,24.0,YS3F0331CATY003,1,yes,ACM4351,YS3F0331ACM4351,Immidae,,,Sabiaceae,Meliosma,pinnata,,SabiaMelipinn,,,Imma,Imma sp.,
3715,F0367,F,3F0367,F3,YS3F0367,Schuurmansia_henningsii,Schuurmansia_henningsiiACM4429,CATY002,6.5,YS3F0367CATY002,1,yes,ACM4429,YS3F0367ACM4429,Geometridae,,,Ochnaceae,Schuurmansia,henningsii,,OchnaSchuhenn,,,,,
3198,F0239,F,2F0239,F2,YS2F0239,Trichospermum_pleiostigma,Trichospermum_pleiostigmaACM4494,CATY009,18.2,YS2F0239CATY009,1,yes,ACM4494,YS2F0239ACM4494,Immidae,,,Malvaceae,Trichospermum,pleiostigma,,MalvaTricplei,,,,,
2968,F0152,F,2F0152,F2,YS2F0152,Trema_orientalis,Trema_orientalisACM4494,CATY014,21.4,YS2F0152CATY014,1,no,ACM4494,YS2F0152ACM4494,Immidae,,,Ulmaceae,Trema,orientalis,,UlmacTremorie,,,,,
3060,F0194,F,2F0194,F2,YS2F0194,Lithocarpus_celebicus,Lithocarpus_celebicusACM4525,CATY001,7.1,YS2F0194CATY001,5,no,ACM4525,YS2F0194ACM4525,Nolidae,,,Fagaceae,Lithocarpus,celebicus,,FagacLithcele,Nolinae,,,,
3073,F0194,F,2F0194,F2,YS2F0194,Lithocarpus_celebicus,Lithocarpus_celebicusACM4525,CATY007,7.1,YS2F0194CATY007,3,no,ACM4525,YS2F0194ACM4525,Nolidae,,,Fagaceae,Lithocarpus,celebicus,,FagacLithcele,Nolinae,,,,
3090,F0194,F,2F0194,F2,YS2F0194,Lithocarpus_celebicus,Lithocarpus_celebicusACM4525,CATY022,7.1,YS2F0194CATY022,1,no,ACM4525,YS2F0194ACM4525,Nolidae,,,Fagaceae,Lithocarpus,celebicus,,FagacLithcele,Nolinae,,,,
3102,F0202,F,2F0202,F2,YS2F0202,Lithocarpus_celebicus,Lithocarpus_celebicusACM4525,CATY003,15.2,YS2F0202CATY003,1,no,ACM4525,YS2F0202ACM4525,Nolidae,,,Fagaceae,Lithocarpus,celebicus,,FagacLithcele,Nolinae,,,,
3118,F0202,F,2F0202,F2,YS2F0202,Lithocarpus_celebicus,Lithocarpus_celebicusACM4525,CATY012,15.2,YS2F0202CATY012,2,no,ACM4525,YS2F0202ACM4525,Nolidae,,,Fagaceae,Lithocarpus,celebicus,,FagacLithcele,Nolinae,,,,
3142,F0202,F,2F0202,F2,YS2F0202,Lithocarpus_celebicus,Lithocarpus_celebicusACM4525,CATY026,15.2,YS2F0202CATY026,1,no,ACM4525,YS2F0202ACM4525,Nolidae,,,Fagaceae,Lithocarpus,celebicus,,FagacLithcele,Nolinae,,,,
3030,F0166,F,2F0166,F2,YS2F0166,Lithocarpus_celebicus,Lithocarpus_celebicusACM4525,CATY015,15.8,YS2F0166CATY015,1,no,ACM4525,YS2F0166ACM4525,Nolidae,,,Fagaceae,Lithocarpus,celebicus,,FagacLithcele,Nolinae,,,,
3031,F0166,F,2F0166,F2,YS2F0166,Lithocarpus_celebicus,Lithocarpus_celebicusACM4525,CATY016,15.8,YS2F0166CATY016,2,no,ACM4525,YS2F0166ACM4525,Nolidae,,,Fagaceae,Lithocarpus,celebicus,,FagacLithcele,Nolinae,,,,
3159,F0202,F,2F0202,F2,YS2F0202,Lithocarpus_celebicus,Lithocarpus_celebicusACM4533,CATY044,15.2,YS2F0202CATY044,1,yes,ACM4533,YS2F0202ACM4533,Erebidae,,,Fagaceae,Lithocarpus,celebicus,,FagacLithcele,Lymantriinae,Leucomini,Euproctis,Euproctis petasma,
2243,F0039,F,1F0039,F1,YS1F0039,Trichospermum_pleiostigma,Trichospermum_pleiostigmaACM4533,CATY005,26.2,YS1F0039CATY005,1,no,ACM4533,YS1F0039ACM4533,Erebidae,,,Malvaceae,Trichospermum,pleiostigma,,MalvaTricplei,Lymantriinae,Leucomini,Euproctis,Euproctis petasma,
3663,F0305,F,3F0305,F3,YS3F0305,Astronidium_acutifolium,Astronidium_acutifoliumACM4559,CATY004,14.4,YS3F0305CATY004,1,yes,ACM4559,YS3F0305ACM4559,Geometridae,,,Melastomataceae,Astronidium,acutifolium,,MelasAstracut,,,,,
3100,F0202,F,2F0202,F2,YS2F0202,Lithocarpus_celebicus,Lithocarpus_celebicusACM4561,CATY002,15.2,YS2F0202CATY002,3,no,ACM4561,YS2F0202ACM4561,Nolidae,,,Fagaceae,Lithocarpus,celebicus,,FagacLithcele,Chloephorinae,Sarrothripini,Nycteola,Nycteola aroa,
3103,F0202,F,2F0202,F2,YS2F0202,Lithocarpus_celebicus,Lithocarpus_celebicusACM4561,CATY003,15.2,YS2F0202CATY003,6,no,ACM4561,YS2F0202ACM4561,Nolidae,,,Fagaceae,Lithocarpus,celebicus,,FagacLithcele,Chloephorinae,Sarrothripini,Nycteola,Nycteola aroa,
3112,F0202,F,2F0202,F2,YS2F0202,Lithocarpus_celebicus,Lithocarpus_celebicusACM4561,CATY008,15.2,YS2F0202CATY008,29,no,ACM4561,YS2F0202ACM4561,Nolidae,,,Fagaceae,Lithocarpus,celebicus,,FagacLithcele,Chloephorinae,Sarrothripini,Nycteola,Nycteola aroa,
3144,F0202,F,2F0202,F2,YS2F0202,Lithocarpus_celebicus,Lithocarpus_celebicusACM4561,CATY028,15.2,YS2F0202CATY028,3,no,ACM4561,YS2F0202ACM4561,Nolidae,,,Fagaceae,Lithocarpus,celebicus,,FagacLithcele,Chloephorinae,Sarrothripini,Nycteola,Nycteola aroa,
3008,F0166,F,2F0166,F2,YS2F0166,Lithocarpus_celebicus,Lithocarpus_celebicusACM4561,CATY002,15.8,YS2F0166CATY002,16,no,ACM4561,YS2F0166ACM4561,Nolidae,,,Fagaceae,Lithocarpus,celebicus,,FagacLithcele,Chloephorinae,Sarrothripini,Nycteola,Nycteola aroa,
3016,F0166,F,2F0166,F2,YS2F0166,Lithocarpus_celebicus,Lithocarpus_celebicusACM4561,CATY008,15.8,YS2F0166CATY008,1,no,ACM4561,YS2F0166ACM4561,Nolidae,,,Fagaceae,Lithocarpus,celebicus,,FagacLithcele,Chloephorinae,Sarrothripini,Nycteola,Nycteola aroa,
3021,F0166,F,2F0166,F2,YS2F0166,Lithocarpus_celebicus,Lithocarpus_celebicusACM4561,CATY012,15.8,YS2F0166CATY012,4,no,ACM4561,YS2F0166ACM4561,Nolidae,,,Fagaceae,Lithocarpus,celebicus,,FagacLithcele,Chloephorinae,Sarrothripini,Nycteola,Nycteola aroa,
3023,F0166,F,2F0166,F2,YS2F0166,Lithocarpus_celebicus,Lithocarpus_celebicusACM4561,CATY013,15.8,YS2F0166CATY013,4,no,ACM4561,YS2F0166ACM4561,Nolidae,,,Fagaceae,Lithocarpus,celebicus,,FagacLithcele,Chloephorinae,Sarrothripini,Nycteola,Nycteola aroa,
3003,F0161,F,2F0161,F2,YS2F0161,Macaranga_pleiostemona,Macaranga_pleiostemonaACM4629,CATY002,5.7,YS2F0161CATY002,2,no,ACM4629,YS2F0161ACM4629,Geometridae,,,Euphorbiaceae,Macaranga,pleiostemona,,EuphoMacaplei,Larentiinae,,Chloroclystis,,
4409,F0496,F,4F0496,F4,YS4F0496,Trema_orientalis,Trema_orientalisACM4629,CATY006,19.2,YS4F0496CATY006,35,no,ACM4629,YS4F0496ACM4629,Geometridae,,,Ulmaceae,Trema,orientalis,,UlmacTremorie,Larentiinae,,Chloroclystis,,
2222,F0021,F,1F0021,F1,YS1F0021,Piper_gibbilimbum,Piper_gibbilimbumACM4670,CATY001,5.0,YS1F0021CATY001,1,no,ACM4670,YS1F0021ACM4670,Crambidae,,,Piperaceae,Piper,gibbilimbum,,PiperPipegibb,Spilomelinae,,Udea,,
2223,F0021,F,1F0021,F1,YS1F0021,Piper_gibbilimbum,Piper_gibbilimbumACM4670,CATY017,5.0,YS1F0021CATY017,1,no,ACM4670,YS1F0021ACM4670,Crambidae,,,Piperaceae,Piper,gibbilimbum,,PiperPipegibb,Spilomelinae,,Udea,,
3705,F0343,F,3F0343,F3,YS3F0343,Piper_gibbilimbum,Piper_gibbilimbumACM4670,CATY002,5.0,YS3F0343CATY002,1,no,ACM4670,YS3F0343ACM4670,Crambidae,,,Piperaceae,Piper,gibbilimbum,,PiperPipegibb,Spilomelinae,,Udea,,
3225,F0258,F,2F0258,F2,YS2F0258,Ficus_adenosperma,Ficus_adenospermaACM4670,CATY001,5.1,YS2F0258CATY001,1,no,ACM4670,YS2F0258ACM4670,Crambidae,,,Moraceae,Ficus,adenosperma,,MoracFicuaden,Spilomelinae,,Udea,,
3182,F0222,F,2F0222,F2,YS2F0222,Piper_gibbilimbum,Piper_gibbilimbumACM4670,CATY001,5.2,YS2F0222CATY001,7,no,ACM4670,YS2F0222ACM4670,Crambidae,,,Piperaceae,Piper,gibbilimbum,,PiperPipegibb,Spilomelinae,,Udea,,
2267,F0072,F,1F0072,F1,YS1F0072,Piper_gibbilimbum,Piper_gibbilimbumACM4670,CATY001,5.5,YS1F0072CATY001,1,no,ACM4670,YS1F0072ACM4670,Crambidae,,,Piperaceae,Piper,gibbilimbum,,PiperPipegibb,Spilomelinae,,Udea,,
3184,F0227,F,2F0227,F2,YS2F0227,Piper_gibbilimbum,Piper_gibbilimbumACM4670,CATY001,5.5,YS2F0227CATY001,1,no,ACM4670,YS2F0227ACM4670,Crambidae,,,Piperaceae,Piper,gibbilimbum,,PiperPipegibb,Spilomelinae,,Udea,,
3190,F0235,F,2F0235,F2,YS2F0235,Piper_gibbilimbum,Piper_gibbilimbumACM4670,CATY001,5.5,YS2F0235CATY001,2,no,ACM4670,YS2F0235ACM4670,Crambidae,,,Piperaceae,Piper,gibbilimbum,,PiperPipegibb,Spilomelinae,,Udea,,
3669,F0319,F,3F0319,F3,YS3F0319,Piper_gibbilimbum,Piper_gibbilimbumACM4670,CATY001,5.5,YS3F0319CATY001,2,no,ACM4670,YS3F0319ACM4670,Crambidae,,,Piperaceae,Piper,gibbilimbum,,PiperPipegibb,Spilomelinae,,Udea,,
3740,F0381,F,3F0381,F3,YS3F0381,Piper_gibbilimbum,Piper_gibbilimbumACM4670,CATY001,5.7,YS3F0381CATY001,2,no,ACM4670,YS3F0381ACM4670,Crambidae,,,Piperaceae,Piper,gibbilimbum,,PiperPipegibb,Spilomelinae,,Udea,,
3647,F0282,F,3F0282,F3,YS3F0282,Piper_gibbilimbum,Piper_gibbilimbumACM4670,CATY001,5.8,YS3F0282CATY001,2,no,ACM4670,YS3F0282ACM4670,Crambidae,,,Piperaceae,Piper,gibbilimbum,,PiperPipegibb,Spilomelinae,,Udea,,
2232,F0033,F,1F0033,F1,YS1F0033,Piper_gibbilimbum,Piper_gibbilimbumACM4670,CATY002,5.9,YS1F0033CATY002,2,no,ACM4670,YS1F0033ACM4670,Crambidae,,,Piperaceae,Piper,gibbilimbum,,PiperPipegibb,Spilomelinae,,Udea,,
4372,F0463,F,4F0463,F4,YS4F0463,Piper_gibbilimbum,Piper_gibbilimbumACM4670,CATY001,5.9,YS4F0463CATY001,4,no,ACM4670,YS4F0463ACM4670,Crambidae,,,Piperaceae,Piper,gibbilimbum,,PiperPipegibb,Spilomelinae,,Udea,,
4355,F0438,F,4F0438,F4,YS4F0438,Piper_gibbilimbum,Piper_gibbilimbumACM4670,CATY003,6.0,YS4F0438CATY003,1,no,ACM4670,YS4F0438ACM4670,Crambidae,,,Piperaceae,Piper,gibbilimbum,,PiperPipegibb,Spilomelinae,,Udea,,
2254,F0052,F,1F0052,F1,YS1F0052,Piper_gibbilimbum,Piper_gibbilimbumACM4670,CATY002,6.1,YS1F0052CATY002,1,no,ACM4670,YS1F0052ACM4670,Crambidae,,,Piperaceae,Piper,gibbilimbum,,PiperPipegibb,Spilomelinae,,Udea,,
3215,F0252,F,2F0252,F2,YS2F0252,Piper_gibbilimbum,Piper_gibbilimbumACM4670,CATY001,6.1,YS2F0252CATY001,1,no,ACM4670,YS2F0252ACM4670,Crambidae,,,Piperaceae,Piper,gibbilimbum,,PiperPipegibb,Spilomelinae,,Udea,,
3216,F0252,F,2F0252,F2,YS2F0252,Piper_gibbilimbum,Piper_gibbilimbumACM4670,CATY002,6.1,YS2F0252CATY002,1,no,ACM4670,YS2F0252ACM4670,Crambidae,,,Piperaceae,Piper,gibbilimbum,,PiperPipegibb,Spilomelinae,,Udea,,
2296,F0120,F,1F0120,F1,YS1F0120,Piper_gibbilimbum,Piper_gibbilimbumACM4670,CATY001,6.3,YS1F0120CATY001,1,no,ACM4670,YS1F0120ACM4670,Crambidae,,,Piperaceae,Piper,gibbilimbum,,PiperPipegibb,Spilomelinae,,Udea,,
