sample_code,PLOT,PLOT,HABITAT,PLOT_CODE,obs_id,proj_code,sp_code,obs_date,plant family,plant genus,plant species,code,INTERACTION,morphspecies,ordo,insect family,insect genus,insect species,qty
WS1D2887,D2887,D,PRIMARY,DP,241122,W-CATS,GEOM034,6/5/2011,Malvaceae,Trichospermum,pleiostigma,Tricplei,TricpleiGEOM034,,Lepidoptera,Geometridae,Symmacra,solidaria ochrea,1
WS1D2887,D2887,D,PRIMARY,DP,241840,W-CATS,GEOM034,6/5/2011,Malvaceae,Trichospermum,pleiostigma,Tricplei,TricpleiGEOM034,,Lepidoptera,Geometridae,Symmacra,solidaria ochrea,1
WS1D2887,D2887,D,PRIMARY,DP,236630,W-CATS,GEOM034,6/5/2011,Malvaceae,Trichospermum,pleiostigma,Tricplei,TricpleiGEOM034,,Lepidoptera,Geometridae,Symmacra,solidaria ochrea,1
WS1D2887,D2887,D,PRIMARY,DP,238240,W-CATS,GEOM034,6/5/2011,Malvaceae,Trichospermum,pleiostigma,Tricplei,TricpleiGEOM034,,Lepidoptera,Geometridae,Symmacra,solidaria ochrea,1
WS1D2887,D2887,D,PRIMARY,DP,233688,W-CATS,GEOM132,7/5/2011,Malvaceae,Trichospermum,pleiostigma,Tricplei,TricpleiGEOM132,,Lepidoptera,Nolidae,Giaura,leucophaea,1
WS1D2887,D2887,D,PRIMARY,DP,240913,W-CATS,TORT008,6/5/2011,Malvaceae,Trichospermum,pleiostigma,Tricplei,TricpleiTORT008,,Lepidoptera,Tortricidae,Adoxophyes,templana,1
WS1D2887,D2887,D,PRIMARY,DP,241710,W-CATS,TORT008,6/5/2011,Malvaceae,Trichospermum,pleiostigma,Tricplei,TricpleiTORT008,,Lepidoptera,Tortricidae,Adoxophyes,templana,1
WS1D2887,D2887,D,PRIMARY,DP,236598,W-CATS,TORT008,6/5/2011,Malvaceae,Trichospermum,pleiostigma,Tricplei,TricpleiTORT008,,Lepidoptera,Tortricidae,Adoxophyes,templana,1
WS1D2888,D2888,D,PRIMARY,DP,242648,W-CATS,PYRA022,6/5/2011,Convolvulaceae,Lepistemon,urceolatus,Lepiurce,LepiurcePYRA022,,Lepidoptera,Crambidae,Tabidia,insanalis,1
WS1D2888,D2888,D,PRIMARY,DP,241597,W-CATS,PYRA022,5/5/2013,Convolvulaceae,Lepistemon,urceolatus,Lepiurce,LepiurcePYRA022,,Lepidoptera,Crambidae,Tabidia,insanalis,1
WS1D2888,D2888,D,PRIMARY,DP,232408,W-CATS,PYRA022,6/5/2011,Convolvulaceae,Lepistemon,urceolatus,Lepiurce,LepiurcePYRA022,,Lepidoptera,Crambidae,Tabidia,insanalis,1
WS1D2888,D2888,D,PRIMARY,DP,232423,W-CATS,PYRA022,6/5/2011,Convolvulaceae,Lepistemon,urceolatus,Lepiurce,LepiurcePYRA022,,Lepidoptera,Crambidae,Tabidia,insanalis,1
WS1D2888,D2888,D,PRIMARY,DP,242643,W-CATS,PYRA022,6/5/2011,Convolvulaceae,Lepistemon,urceolatus,Lepiurce,LepiurcePYRA022,,Lepidoptera,Crambidae,Tabidia,insanalis,1
WS1D2888,D2888,D,PRIMARY,DP,241323,W-CATS,PYRA022,6/5/2011,Convolvulaceae,Lepistemon,urceolatus,Lepiurce,LepiurcePYRA022,,Lepidoptera,Crambidae,Tabidia,insanalis,1
WS1D2888,D2888,D,PRIMARY,DP,242530,W-CATS,PYRA022,6/5/2011,Convolvulaceae,Lepistemon,urceolatus,Lepiurce,LepiurcePYRA022,,Lepidoptera,Crambidae,Tabidia,insanalis,1
WS1D2888,D2888,D,PRIMARY,DP,241717,W-CATS,PYRA022,6/5/2011,Convolvulaceae,Lepistemon,urceolatus,Lepiurce,LepiurcePYRA022,,Lepidoptera,Crambidae,Tabidia,insanalis,1
WS1D2888,D2888,D,PRIMARY,DP,242682,W-CATS,PYRA022,6/5/2011,Convolvulaceae,Lepistemon,urceolatus,Lepiurce,LepiurcePYRA022,,Lepidoptera,Crambidae,Tabidia,insanalis,1
WS1D2888,D2888,D,PRIMARY,DP,242282,W-CATS,PYRA022,6/5/2011,Convolvulaceae,Lepistemon,urceolatus,Lepiurce,LepiurcePYRA022,,Lepidoptera,Crambidae,Tabidia,insanalis,1
WS1D2888,D2888,D,PRIMARY,DP,236799,W-CATS,PYRA022,6/5/2011,Convolvulaceae,Lepistemon,urceolatus,Lepiurce,LepiurcePYRA022,,Lepidoptera,Crambidae,Tabidia,insanalis,1
WS1D2888,D2888,D,PRIMARY,DP,233078,W-CATS,PYRA022,6/5/2011,Convolvulaceae,Lepistemon,urceolatus,Lepiurce,LepiurcePYRA022,,Lepidoptera,Crambidae,Tabidia,insanalis,1
WS1D2888,D2888,D,PRIMARY,DP,236782,W-CATS,PYRA022,6/5/2011,Convolvulaceae,Lepistemon,urceolatus,Lepiurce,LepiurcePYRA022,,Lepidoptera,Crambidae,Tabidia,insanalis,1
WS1D2888,D2888,D,PRIMARY,DP,242576,W-CATS,PYRA022,6/5/2011,Convolvulaceae,Lepistemon,urceolatus,Lepiurce,LepiurcePYRA022,,Lepidoptera,Crambidae,Tabidia,insanalis,1
WS1D2888,D2888,D,PRIMARY,DP,236780,W-CATS,PYRA022,6/5/2011,Convolvulaceae,Lepistemon,urceolatus,Lepiurce,LepiurcePYRA022,,Lepidoptera,Crambidae,Tabidia,insanalis,1
WS1D2888,D2888,D,PRIMARY,DP,242297,W-CATS,PYRA022,6/5/2010,Convolvulaceae,Lepistemon,urceolatus,Lepiurce,LepiurcePYRA022,,Lepidoptera,Crambidae,Tabidia,insanalis,1
WS1D2888,D2888,D,PRIMARY,DP,241762,W-CATS,PYRA022,6/5/2011,Convolvulaceae,Lepistemon,urceolatus,Lepiurce,LepiurcePYRA022,,Lepidoptera,Crambidae,Tabidia,insanalis,1
WS1D2888,D2888,D,PRIMARY,DP,241521,W-CATS,PYRA022,6/5/2011,Convolvulaceae,Lepistemon,urceolatus,Lepiurce,LepiurcePYRA022,,Lepidoptera,Crambidae,Tabidia,insanalis,1
WS1D2888,D2888,D,PRIMARY,DP,240980,W-CATS,PYRA022,6/5/2011,Convolvulaceae,Lepistemon,urceolatus,Lepiurce,LepiurcePYRA022,,Lepidoptera,Crambidae,Tabidia,insanalis,1
WS1D2888,D2888,D,PRIMARY,DP,232413,W-CATS,PYRA022,6/5/2011,Convolvulaceae,Lepistemon,urceolatus,Lepiurce,LepiurcePYRA022,,Lepidoptera,Crambidae,Tabidia,insanalis,1
WS1D2888,D2888,D,PRIMARY,DP,241393,W-CATS,PYRA022,6/5/2011,Convolvulaceae,Lepistemon,urceolatus,Lepiurce,LepiurcePYRA022,,Lepidoptera,Crambidae,Tabidia,insanalis,1
WS1D2888,D2888,D,PRIMARY,DP,233072,W-CATS,PYRA022,6/5/2011,Convolvulaceae,Lepistemon,urceolatus,Lepiurce,LepiurcePYRA022,,Lepidoptera,Crambidae,Tabidia,insanalis,1
WS1D2888,D2888,D,PRIMARY,DP,232411,W-CATS,PYRA022,6/5/2011,Convolvulaceae,Lepistemon,urceolatus,Lepiurce,LepiurcePYRA022,,Lepidoptera,Crambidae,Tabidia,insanalis,1
WS1D2888,D2888,D,PRIMARY,DP,236776,W-CATS,PYRA022,6/5/2011,Convolvulaceae,Lepistemon,urceolatus,Lepiurce,LepiurcePYRA022,,Lepidoptera,Crambidae,Tabidia,insanalis,1
WS1D2888,D2888,D,PRIMARY,DP,241139,W-CATS,PYRA022,6/5/2011,Convolvulaceae,Lepistemon,urceolatus,Lepiurce,LepiurcePYRA022,,Lepidoptera,Crambidae,Tabidia,insanalis,1
WS1D2888,D2888,D,PRIMARY,DP,233070,W-CATS,PYRA022,6/5/2011,Convolvulaceae,Lepistemon,urceolatus,Lepiurce,LepiurcePYRA022,,Lepidoptera,Crambidae,Tabidia,insanalis,1
WS1D2888,D2888,D,PRIMARY,DP,236806,W-CATS,PYRA022,6/5/2011,Convolvulaceae,Lepistemon,urceolatus,Lepiurce,LepiurcePYRA022,,Lepidoptera,Crambidae,Tabidia,insanalis,1
WS1D2888,D2888,D,PRIMARY,DP,241001,W-CATS,PYRA022,6/5/2011,Convolvulaceae,Lepistemon,urceolatus,Lepiurce,LepiurcePYRA022,,Lepidoptera,Crambidae,Tabidia,insanalis,1
WS1D2888,D2888,D,PRIMARY,DP,242238,W-CATS,PYRA022,6/5/2011,Convolvulaceae,Lepistemon,urceolatus,Lepiurce,LepiurcePYRA022,,Lepidoptera,Crambidae,Tabidia,insanalis,1
WS1D2888,D2888,D,PRIMARY,DP,236821,W-CATS,PYRA022,6/5/2011,Convolvulaceae,Lepistemon,urceolatus,Lepiurce,LepiurcePYRA022,,Lepidoptera,Crambidae,Tabidia,insanalis,1
WS1D2888,D2888,D,PRIMARY,DP,242715,W-CATS,PYRA022,6/5/2011,Convolvulaceae,Lepistemon,urceolatus,Lepiurce,LepiurcePYRA022,,Lepidoptera,Crambidae,Tabidia,insanalis,1
WS1D2888,D2888,D,PRIMARY,DP,241567,W-CATS,PYRA022,6/5/2011,Convolvulaceae,Lepistemon,urceolatus,Lepiurce,LepiurcePYRA022,,Lepidoptera,Crambidae,Tabidia,insanalis,1
WS1D2888,D2888,D,PRIMARY,DP,242588,W-CATS,PYRA022,6/5/2011,Convolvulaceae,Lepistemon,urceolatus,Lepiurce,LepiurcePYRA022,,Lepidoptera,Crambidae,Tabidia,insanalis,1
WS1D2888,D2888,D,PRIMARY,DP,241541,W-CATS,PYRA022,6/5/2011,Convolvulaceae,Lepistemon,urceolatus,Lepiurce,LepiurcePYRA022,,Lepidoptera,Crambidae,Tabidia,insanalis,1
WS1D2888,D2888,D,PRIMARY,DP,244943,W-CATS,PYRA022,6/5/2011,Convolvulaceae,Lepistemon,urceolatus,Lepiurce,LepiurcePYRA022,,Lepidoptera,Crambidae,Tabidia,insanalis,1
WS1D2888,D2888,D,PRIMARY,DP,242205,W-CATS,PYRA022,6/5/2011,Convolvulaceae,Lepistemon,urceolatus,Lepiurce,LepiurcePYRA022,,Lepidoptera,Crambidae,Tabidia,insanalis,1
WS1D2888,D2888,D,PRIMARY,DP,233066,W-CATS,PYRA022,6/5/2011,Convolvulaceae,Lepistemon,urceolatus,Lepiurce,LepiurcePYRA022,,Lepidoptera,Crambidae,Tabidia,insanalis,1
WS1D2888,D2888,D,PRIMARY,DP,244923,W-CATS,PYRA022,6/5/2011,Convolvulaceae,Lepistemon,urceolatus,Lepiurce,LepiurcePYRA022,,Lepidoptera,Crambidae,Tabidia,insanalis,1
WS1D2888,D2888,D,PRIMARY,DP,246649,W-CATS,PYRA022,6/5/2011,Convolvulaceae,Lepistemon,urceolatus,Lepiurce,LepiurcePYRA022,,Lepidoptera,Crambidae,Tabidia,insanalis,1
WS1D2888,D2888,D,PRIMARY,DP,242179,W-CATS,PYRA022,6/5/2011,Convolvulaceae,Lepistemon,urceolatus,Lepiurce,LepiurcePYRA022,,Lepidoptera,Crambidae,Tabidia,insanalis,1
WS1D2888,D2888,D,PRIMARY,DP,242580,W-CATS,PYRA022,6/5/2011,Convolvulaceae,Lepistemon,urceolatus,Lepiurce,LepiurcePYRA022,,Lepidoptera,Crambidae,Tabidia,insanalis,1
WS1D2888,D2888,D,PRIMARY,DP,233079,W-CATS,PYRA022,6/5/2011,Convolvulaceae,Lepistemon,urceolatus,Lepiurce,LepiurcePYRA022,,Lepidoptera,Crambidae,Tabidia,insanalis,1
WS1D2888,D2888,D,PRIMARY,DP,241153,W-CATS,PYRA022,6/5/2011,Convolvulaceae,Lepistemon,urceolatus,Lepiurce,LepiurcePYRA022,,Lepidoptera,Crambidae,Tabidia,insanalis,1
WS1D2888,D2888,D,PRIMARY,DP,233077,W-CATS,PYRA022,6/5/2011,Convolvulaceae,Lepistemon,urceolatus,Lepiurce,LepiurcePYRA022,,Lepidoptera,Crambidae,Tabidia,insanalis,1
WS1D2888,D2888,D,PRIMARY,DP,229915,W-CATS,PYRA022,6/5/2011,Convolvulaceae,Lepistemon,urceolatus,Lepiurce,LepiurcePYRA022,,Lepidoptera,Crambidae,Tabidia,insanalis,1
WS1D2888,D2888,D,PRIMARY,DP,232416,W-CATS,PYRA022,6/5/2011,Convolvulaceae,Lepistemon,urceolatus,Lepiurce,LepiurcePYRA022,,Lepidoptera,Crambidae,Tabidia,insanalis,1
WS1D2888,D2888,D,PRIMARY,DP,241398,W-CATS,PYRA022,6/5/2011,Convolvulaceae,Lepistemon,urceolatus,Lepiurce,LepiurcePYRA022,,Lepidoptera,Crambidae,Tabidia,insanalis,1
WS1D2888,D2888,D,PRIMARY,DP,240844,W-CATS,PYRA022,6/5/2011,Convolvulaceae,Lepistemon,urceolatus,Lepiurce,LepiurcePYRA022,,Lepidoptera,Crambidae,Tabidia,insanalis,1
WS1D2888,D2888,D,PRIMARY,DP,241845,W-CATS,PYRA022,6/5/2011,Convolvulaceae,Lepistemon,urceolatus,Lepiurce,LepiurcePYRA022,,Lepidoptera,Crambidae,Tabidia,insanalis,1
WS1D2888,D2888,D,PRIMARY,DP,241522,W-CATS,PYRA022,6/5/2011,Convolvulaceae,Lepistemon,urceolatus,Lepiurce,LepiurcePYRA022,,Lepidoptera,Crambidae,Tabidia,insanalis,1
WS1D2888,D2888,D,PRIMARY,DP,242486,W-CATS,PYRA022,6/5/2011,Convolvulaceae,Lepistemon,urceolatus,Lepiurce,LepiurcePYRA022,,Lepidoptera,Crambidae,Tabidia,insanalis,1
WS1D2888,D2888,D,PRIMARY,DP,230348,W-CATS,PYRA022,6/5/2011,Convolvulaceae,Lepistemon,urceolatus,Lepiurce,LepiurcePYRA022,,Lepidoptera,Crambidae,Tabidia,insanalis,1
WS1D2888,D2888,D,PRIMARY,DP,240914,W-CATS,PYRA022,6/5/2011,Convolvulaceae,Lepistemon,urceolatus,Lepiurce,LepiurcePYRA022,,Lepidoptera,Crambidae,Tabidia,insanalis,1
WS1D2888,D2888,D,PRIMARY,DP,242458,W-CATS,PYRA022,6/5/2011,Convolvulaceae,Lepistemon,urceolatus,Lepiurce,LepiurcePYRA022,,Lepidoptera,Crambidae,Tabidia,insanalis,1
WS1D2888,D2888,D,PRIMARY,DP,241604,W-CATS,PYRA022,6/5/2011,Convolvulaceae,Lepistemon,urceolatus,Lepiurce,LepiurcePYRA022,,Lepidoptera,Crambidae,Tabidia,insanalis,1
WS1D2888,D2888,D,PRIMARY,DP,242484,W-CATS,PYRA022,6/5/2011,Convolvulaceae,Lepistemon,urceolatus,Lepiurce,LepiurcePYRA022,,Lepidoptera,Crambidae,Tabidia,insanalis,1
WS1D2888,D2888,D,PRIMARY,DP,233071,W-CATS,PYRA022,6/5/2011,Convolvulaceae,Lepistemon,urceolatus,Lepiurce,LepiurcePYRA022,,Lepidoptera,Crambidae,Tabidia,insanalis,1
WS1D2888,D2888,D,PRIMARY,DP,236792,W-CATS,PYRA022,6/5/2011,Convolvulaceae,Lepistemon,urceolatus,Lepiurce,LepiurcePYRA022,,Lepidoptera,Crambidae,Tabidia,insanalis,1
WS1D2891,D2891,D,PRIMARY,DP,232801,W-CATS,CRAM001,7/5/2011,Apocynaceae,Ichnocarpus,frutescens,Ichnfrut,IchnfrutCRAM001,,Lepidoptera,Crambidae,,,1
WS1D2893,D2893,D,PRIMARY,DP,227117,W-CATS,GEOM083,6/5/2011,Zingiberaceae,Hornstedtia,lycostoma,Hornlyco,HornlycoGEOM083,,Lepidoptera,Geometridae,Iulotricia,semiumbrata,1
WS1D2895,D2895,D,PRIMARY,DP,244951,W-CATS,PYRA018,6/5/2011,Lamiaceae,Vitex,cofassus,Vitecofa,VitecofaPYRA018,,Lepidoptera,Crambidae,Agrotera,coelatalis,1
WS1D2895,D2895,D,PRIMARY,DP,233652,W-CATS,PYRA018,6/5/2011,Lamiaceae,Vitex,cofassus,Vitecofa,VitecofaPYRA018,,Lepidoptera,Crambidae,Agrotera,coelatalis,1
WS1D2895,D2895,D,PRIMARY,DP,238191,W-CATS,PYRA018,6/5/2011,Lamiaceae,Vitex,cofassus,Vitecofa,VitecofaPYRA018,,Lepidoptera,Crambidae,Agrotera,coelatalis,1
WS1D2895,D2895,D,PRIMARY,DP,236470,W-CATS,PYRA018,6/5/2011,Lamiaceae,Vitex,cofassus,Vitecofa,VitecofaPYRA018,,Lepidoptera,Crambidae,Agrotera,coelatalis,1
WS1D2895,D2895,D,PRIMARY,DP,236460,W-CATS,TORT071,6/5/2011,Lamiaceae,Vitex,cofassus,Vitecofa,VitecofaTORT071,,Lepidoptera,Immidae,Moca,congrualis,1
WS1D2895,D2895,D,PRIMARY,DP,236684,W-CATS,TORT071,6/5/2011,Lamiaceae,Vitex,cofassus,Vitecofa,VitecofaTORT071,,Lepidoptera,Immidae,Moca,congrualis,1
WS1D2895,D2895,D,PRIMARY,DP,234532,W-CATS,TORT191,7/5/2011,Lamiaceae,Vitex,cofassus,Vitecofa,VitecofaTORT191,,Lepidoptera,,,,1
WS1D2896,D2896,D,PRIMARY,DP,236690,W-CATS,HESP006,6/5/2011,Zingiberaceae,Hornstedtia,lycostoma,Hornlyco,HornlycoHESP006,,Lepidoptera,Hesperiidae,Notocrypta,renardi,1
WS1D2896,D2896,D,PRIMARY,DP,237946,W-CATS,HESP006,6/5/2011,Zingiberaceae,Hornstedtia,lycostoma,Hornlyco,HornlycoHESP006,,Lepidoptera,Hesperiidae,Notocrypta,renardi,1
WS1D2896,D2896,D,PRIMARY,DP,238427,W-CATS,HESP006,6/5/2011,Zingiberaceae,Hornstedtia,lycostoma,Hornlyco,HornlycoHESP006,,Lepidoptera,Hesperiidae,Notocrypta,renardi,1
WS1D2898,D2898,D,PRIMARY,DP,231673,W-CATS,TORT177,6/5/2011,Musaceae,Musa,sapientum,Musasapi,MusasapiTORT177,,Lepidoptera,Tortricidae,Isodemis,stenotera,1
WS1D2900,D2900,D,PRIMARY,DP,236526,W-CATS,XXXX135,6/6/2011,Zingiberaceae,Amomum,aculeatum,Amomacul,AmomaculXXXX135,,Lepidoptera,Elachistidae,Zaratha,,1
WS1D2903,D2903,D,PRIMARY,DP,240805,W-CATS,CHOR012,6/5/2011,Lamiaceae,Callicarpa,longifolia,Calllong,CalllongCHOR012,,Lepidoptera,Choreutidae,Brenthia,,1
WS1D2903,D2903,D,PRIMARY,DP,232344,W-CATS,CHOR012,6/5/2011,Lamiaceae,Callicarpa,longifolia,Calllong,CalllongCHOR012,,Lepidoptera,Choreutidae,Brenthia,,1
WS1D2903,D2903,D,PRIMARY,DP,241380,W-CATS,CHOR012,6/5/2011,Lamiaceae,Callicarpa,longifolia,Calllong,CalllongCHOR012,,Lepidoptera,Choreutidae,Brenthia,,1
WS1D2903,D2903,D,PRIMARY,DP,241724,W-CATS,CHOR012,6/5/2011,Lamiaceae,Callicarpa,longifolia,Calllong,CalllongCHOR012,,Lepidoptera,Choreutidae,Brenthia,,1
WS1D2903,D2903,D,PRIMARY,DP,226842,W-CATS,CHOR012,6/5/2011,Lamiaceae,Callicarpa,longifolia,Calllong,CalllongCHOR012,,Lepidoptera,Choreutidae,Brenthia,,1
WS1D2903,D2903,D,PRIMARY,DP,232342,W-CATS,CHOR012,6/5/2011,Lamiaceae,Callicarpa,longifolia,Calllong,CalllongCHOR012,,Lepidoptera,Choreutidae,Brenthia,,1
WS1D2903,D2903,D,PRIMARY,DP,245257,W-CATS,CHOR012,7/5/2011,Lamiaceae,Callicarpa,longifolia,Calllong,CalllongCHOR012,,Lepidoptera,Choreutidae,Brenthia,,1
WS1D2903,D2903,D,PRIMARY,DP,244942,W-CATS,CHOR012,6/5/2011,Lamiaceae,Callicarpa,longifolia,Calllong,CalllongCHOR012,,Lepidoptera,Choreutidae,Brenthia,,1
WS1D2903,D2903,D,PRIMARY,DP,232355,W-CATS,CHOR012,6/5/2011,Lamiaceae,Callicarpa,longifolia,Calllong,CalllongCHOR012,,Lepidoptera,Choreutidae,Brenthia,,1
WS1D2903,D2903,D,PRIMARY,DP,241536,W-CATS,CHOR012,6/5/2011,Lamiaceae,Callicarpa,longifolia,Calllong,CalllongCHOR012,,Lepidoptera,Choreutidae,Brenthia,,1
WS1D2903,D2903,D,PRIMARY,DP,241348,W-CATS,CHOR012,6/5/2011,Lamiaceae,Callicarpa,longifolia,Calllong,CalllongCHOR012,,Lepidoptera,Choreutidae,Brenthia,,1
WS1D2903,D2903,D,PRIMARY,DP,232338,W-CATS,CHOR012,6/5/2011,Lamiaceae,Callicarpa,longifolia,Calllong,CalllongCHOR012,,Lepidoptera,Choreutidae,Brenthia,,1
WS1D2903,D2903,D,PRIMARY,DP,240773,W-CATS,CHOR012,6/5/2011,Lamiaceae,Callicarpa,longifolia,Calllong,CalllongCHOR012,,Lepidoptera,Choreutidae,Brenthia,,1
WS1D2903,D2903,D,PRIMARY,DP,240926,W-CATS,CHOR012,6/5/2011,Lamiaceae,Callicarpa,longifolia,Calllong,CalllongCHOR012,,Lepidoptera,Choreutidae,Brenthia,,1
WS1D2903,D2903,D,PRIMARY,DP,230584,W-CATS,CHOR012,6/5/2011,Lamiaceae,Callicarpa,longifolia,Calllong,CalllongCHOR012,,Lepidoptera,Choreutidae,Brenthia,,1
WS1D2903,D2903,D,PRIMARY,DP,235414,W-CATS,CHOR012,6/5/2011,Lamiaceae,Callicarpa,longifolia,Calllong,CalllongCHOR012,,Lepidoptera,Choreutidae,Brenthia,,1
WS1D2903,D2903,D,PRIMARY,DP,241765,W-CATS,CHOR012,6/5/2011,Lamiaceae,Callicarpa,longifolia,Calllong,CalllongCHOR012,,Lepidoptera,Choreutidae,Brenthia,,1
WS1D2903,D2903,D,PRIMARY,DP,241708,W-CATS,CHOR012,6/5/2011,Lamiaceae,Callicarpa,longifolia,Calllong,CalllongCHOR012,,Lepidoptera,Choreutidae,Brenthia,,1
WS1D2903,D2903,D,PRIMARY,DP,232349,W-CATS,CHOR012,6/5/2010,Lamiaceae,Callicarpa,longifolia,Calllong,CalllongCHOR012,,Lepidoptera,Choreutidae,Brenthia,,1
WS1D2903,D2903,D,PRIMARY,DP,241734,W-CATS,CHOR012,6/5/2011,Lamiaceae,Callicarpa,longifolia,Calllong,CalllongCHOR012,,Lepidoptera,Choreutidae,Brenthia,,1
WS1D2903,D2903,D,PRIMARY,DP,241172,W-CATS,CHOR012,6/5/2011,Lamiaceae,Callicarpa,longifolia,Calllong,CalllongCHOR012,,Lepidoptera,Choreutidae,Brenthia,,1
WS1D2903,D2903,D,PRIMARY,DP,242652,W-CATS,CHOR012,6/5/2011,Lamiaceae,Callicarpa,longifolia,Calllong,CalllongCHOR012,,Lepidoptera,Choreutidae,Brenthia,,1
WS1D2903,D2903,D,PRIMARY,DP,241754,W-CATS,CHOR012,6/5/2011,Lamiaceae,Callicarpa,longifolia,Calllong,CalllongCHOR012,,Lepidoptera,Choreutidae,Brenthia,,1
WS1D2903,D2903,D,PRIMARY,DP,232345,W-CATS,CHOR012,6/5/2011,Lamiaceae,Callicarpa,longifolia,Calllong,CalllongCHOR012,,Lepidoptera,Choreutidae,Brenthia,,1
WS1D2903,D2903,D,PRIMARY,DP,241232,W-CATS,CHOR012,6/5/2011,Lamiaceae,Callicarpa,longifolia,Calllong,CalllongCHOR012,,Lepidoptera,Choreutidae,Brenthia,,1
WS1D2903,D2903,D,PRIMARY,DP,242162,W-CATS,CHOR012,6/5/2011,Lamiaceae,Callicarpa,longifolia,Calllong,CalllongCHOR012,,Lepidoptera,Choreutidae,Brenthia,,1
WS1D2903,D2903,D,PRIMARY,DP,232343,W-CATS,CHOR012,6/5/2011,Lamiaceae,Callicarpa,longifolia,Calllong,CalllongCHOR012,,Lepidoptera,Choreutidae,Brenthia,,1
WS1D2903,D2903,D,PRIMARY,DP,241459,W-CATS,CHOR012,6/5/2011,Lamiaceae,Callicarpa,longifolia,Calllong,CalllongCHOR012,,Lepidoptera,Choreutidae,Brenthia,,1
WS1D2903,D2903,D,PRIMARY,DP,232341,W-CATS,CHOR012,6/5/2011,Lamiaceae,Callicarpa,longifolia,Calllong,CalllongCHOR012,,Lepidoptera,Choreutidae,Brenthia,,1
WS1D2903,D2903,D,PRIMARY,DP,242046,W-CATS,CHOR012,6/5/2011,Lamiaceae,Callicarpa,longifolia,Calllong,CalllongCHOR012,,Lepidoptera,Choreutidae,Brenthia,,1
WS1D2903,D2903,D,PRIMARY,DP,232339,W-CATS,CHOR012,6/5/2010,Lamiaceae,Callicarpa,longifolia,Calllong,CalllongCHOR012,,Lepidoptera,Choreutidae,Brenthia,,1
WS1D2903,D2903,D,PRIMARY,DP,241107,W-CATS,CHOR012,6/5/2011,Lamiaceae,Callicarpa,longifolia,Calllong,CalllongCHOR012,,Lepidoptera,Choreutidae,Brenthia,,1
WS1D2903,D2903,D,PRIMARY,DP,232354,W-CATS,CHOR012,6/5/2011,Lamiaceae,Callicarpa,longifolia,Calllong,CalllongCHOR012,,Lepidoptera,Choreutidae,Brenthia,,1
WS1D2903,D2903,D,PRIMARY,DP,232337,W-CATS,CHOR012,6/5/2011,Lamiaceae,Callicarpa,longifolia,Calllong,CalllongCHOR012,,Lepidoptera,Choreutidae,Brenthia,,1
WS1D2903,D2903,D,PRIMARY,DP,235415,W-CATS,CHOR012,6/5/2011,Lamiaceae,Callicarpa,longifolia,Calllong,CalllongCHOR012,,Lepidoptera,Choreutidae,Brenthia,,1
WS1D2903,D2903,D,PRIMARY,DP,242356,W-CATS,CHOR012,6/5/2011,Lamiaceae,Callicarpa,longifolia,Calllong,CalllongCHOR012,,Lepidoptera,Choreutidae,Brenthia,,1
WS1D2903,D2903,D,PRIMARY,DP,242270,W-CATS,CHOR012,6/5/2011,Lamiaceae,Callicarpa,longifolia,Calllong,CalllongCHOR012,,Lepidoptera,Choreutidae,Brenthia,,1
WS1D2903,D2903,D,PRIMARY,DP,241339,W-CATS,CHOR012,6/5/2011,Lamiaceae,Callicarpa,longifolia,Calllong,CalllongCHOR012,,Lepidoptera,Choreutidae,Brenthia,,1
WS1D2903,D2903,D,PRIMARY,DP,241977,W-CATS,CHOR012,4/7/2011,Lamiaceae,Callicarpa,longifolia,Calllong,CalllongCHOR012,,Lepidoptera,Choreutidae,Brenthia,,1
WS1D2903,D2903,D,PRIMARY,DP,242572,W-CATS,CHOR012,6/5/2011,Lamiaceae,Callicarpa,longifolia,Calllong,CalllongCHOR012,,Lepidoptera,Choreutidae,Brenthia,,1
WS1D2903,D2903,D,PRIMARY,DP,241520,W-CATS,CHOR012,6/5/2011,Lamiaceae,Callicarpa,longifolia,Calllong,CalllongCHOR012,,Lepidoptera,Choreutidae,Brenthia,,1
WS1D2903,D2903,D,PRIMARY,DP,232331,W-CATS,CHOR012,5/5/2011,Lamiaceae,Callicarpa,longifolia,Calllong,CalllongCHOR012,,Lepidoptera,Choreutidae,Brenthia,,1
WS1D2903,D2903,D,PRIMARY,DP,241781,W-CATS,CHOR012,6/5/2011,Lamiaceae,Callicarpa,longifolia,Calllong,CalllongCHOR012,,Lepidoptera,Choreutidae,Brenthia,,1
WS1D2903,D2903,D,PRIMARY,DP,234267,W-CATS,CRAM011,6/5/2011,Lamiaceae,Callicarpa,longifolia,Calllong,CalllongCRAM011,,Lepidoptera,Crambidae,Pleuroptya,sabinusalis,1
WS1D2903,D2903,D,PRIMARY,DP,242506,W-CATS,CRAM011,6/5/2011,Lamiaceae,Callicarpa,longifolia,Calllong,CalllongCRAM011,,Lepidoptera,Crambidae,Pleuroptya,sabinusalis,1
WS1D2903,D2903,D,PRIMARY,DP,236637,W-CATS,PYRA001,6/5/2011,Lamiaceae,Callicarpa,longifolia,Calllong,CalllongPYRA001,,Lepidoptera,Crambidae,Isocentris,aequalis,1
